Date,Open,High,Low,Adj Close,Volume,Stock Name
05-03-2021,"12,320.80","12,336.00","12,150.45","12,192.75",1853000,PHARMA NIFTY
04-03-2021,"12,315.85","12,447.30","12,265.85","12,351.75",2537000,PHARMA NIFTY
03-03-2021,"12,347.50","12,399.15","12,236.05","12,379.60",2094000,PHARMA NIFTY
02-03-2021,"12,156.30","12,273.95","12,099.85","12,257.30",2064000,PHARMA NIFTY
01-03-2021,"12,007.20","12,126.40","11,949.75","12,092.70",1803000,PHARMA NIFTY
26-02-2021,"12,043.60","12,322.10","11,860.70","11,927.90",4465000,PHARMA NIFTY
25-02-2021,"12,097.35","12,291.75","12,058.20","12,141.70",2823000,PHARMA NIFTY
24-02-2021,"12,101.30","12,135.45","11,916.80","12,035.85",1143000,PHARMA NIFTY
23-02-2021,"12,059.35","12,122.35","11,935.25","12,029.50",3117000,PHARMA NIFTY
22-02-2021,"12,365.80","12,387.05","11,950.45","12,032.30",2441000,PHARMA NIFTY
19-02-2021,"12,499.90","12,545.70","12,236.15","12,347.40",2782000,PHARMA NIFTY
18-02-2021,"12,593.50","12,648.10","12,491.05","12,517.50",2339000,PHARMA NIFTY
17-02-2021,"12,794.90","12,837.10","12,551.25","12,584.35",2541000,PHARMA NIFTY
16-02-2021,"12,789.05","12,821.00","12,695.15","12,804.15",2486000,PHARMA NIFTY
15-02-2021,"12,817.95","12,863.30","12,723.40","12,745.10",1933000,PHARMA NIFTY
12-02-2021,"13,012.35","13,013.75","12,738.35","12,785.75",2912000,PHARMA NIFTY
11-02-2021,"12,833.65","12,961.95","12,807.60","12,929.80",3223000,PHARMA NIFTY
10-02-2021,"12,842.70","12,945.80","12,689.40","12,905.55",2671000,PHARMA NIFTY
09-02-2021,"12,954.85","13,013.10","12,771.05","12,812.80",2783000,PHARMA NIFTY
08-02-2021,"13,039.55","13,118.70","12,907.25","12,971.00",2859000,PHARMA NIFTY
05-02-2021,"12,812.75","13,041.00","12,669.60","12,950.65",4893000,PHARMA NIFTY
04-02-2021,"12,772.25","12,866.55","12,661.90","12,739.05",2854000,PHARMA NIFTY
03-02-2021,"12,468.05","12,899.80","12,445.60","12,706.65",6763000,PHARMA NIFTY
02-02-2021,"12,228.30","12,416.30","12,125.35","12,361.55",4530000,PHARMA NIFTY
01-02-2021,"12,212.20","12,218.75","11,934.25","12,103.55",4356000,PHARMA NIFTY
29-01-2021,"12,467.85","12,482.55","12,101.45","12,170.25",5273000,PHARMA NIFTY
28-01-2021,"12,331.75","12,513.40","12,213.60","12,395.95",3363000,PHARMA NIFTY
27-01-2021,"12,764.50","12,764.50","12,403.80","12,495.90",3905000,PHARMA NIFTY
25-01-2021,"12,604.60","12,867.85","12,390.55","12,756.75",5644000,PHARMA NIFTY
22-01-2021,"12,670.00","12,700.50","12,468.75","12,542.10",5090000,PHARMA NIFTY
21-01-2021,"12,967.10","12,967.10","12,655.55","12,697.15",2033000,PHARMA NIFTY
20-01-2021,"12,919.00","12,992.90","12,862.40","12,881.20",1793000,PHARMA NIFTY
19-01-2021,"12,714.95","12,914.50","12,699.20","12,866.05",1973000,PHARMA NIFTY
18-01-2021,"13,000.80","13,013.45","12,592.80","12,653.50",2581000,PHARMA NIFTY
15-01-2021,"13,262.05","13,268.55","12,946.80","13,014.25",2953000,PHARMA NIFTY
14-01-2021,"13,140.40","13,278.60","13,020.30","13,232.55",2737000,PHARMA NIFTY
13-01-2021,"13,285.95","13,304.75","12,994.25","13,122.55",2410000,PHARMA NIFTY
12-01-2021,"13,445.65","13,476.80","13,220.05","13,244.70",2336000,PHARMA NIFTY
11-01-2021,"13,315.45","13,423.80","13,222.80","13,412.35",3058000,PHARMA NIFTY
08-01-2021,"13,141.00","13,298.15","13,104.05","13,271.55",3293000,PHARMA NIFTY
07-01-2021,"13,168.45","13,200.25","13,010.35","13,060.75",2117000,PHARMA NIFTY
06-01-2021,"13,181.00","13,205.65","12,965.65","13,118.10",2431000,PHARMA NIFTY
05-01-2021,"13,148.05","13,247.05","13,073.00","13,166.35",2796000,PHARMA NIFTY
04-01-2021,"13,085.30","13,186.55","13,028.20","13,149.80",3342000,PHARMA NIFTY
01-01-2021,"12,933.10","13,045.55","12,875.55","13,001.95",2298000,PHARMA NIFTY
31-12-2020,"12,829.75","12,986.45","12,797.95","12,915.90",3502000,PHARMA NIFTY
30-12-2020,"12,898.60","12,898.60","12,753.85","12,823.90",1847000,PHARMA NIFTY
29-12-2020,"12,932.30","13,006.20","12,802.85","12,843.90",2731000,PHARMA NIFTY
28-12-2020,"12,989.40","12,995.20","12,842.55","12,874.35",3920000,PHARMA NIFTY
24-12-2020,"12,815.90","12,943.20","12,694.55","12,908.95",3055000,PHARMA NIFTY
23-12-2020,"12,558.05","12,781.55","12,481.35","12,753.25",2790000,PHARMA NIFTY
22-12-2020,"12,328.55","12,592.45","12,020.70","12,550.95",3168000,PHARMA NIFTY
21-12-2020,"12,752.00","12,869.70","11,949.60","12,278.15",5519000,PHARMA NIFTY
18-12-2020,"12,632.60","12,796.95","12,559.40","12,762.35",2791000,PHARMA NIFTY
17-12-2020,"12,585.00","12,731.45","12,561.25","12,602.40",3051000,PHARMA NIFTY
16-12-2020,"12,492.90","12,578.40","12,437.85","12,547.50",2254000,PHARMA NIFTY
15-12-2020,"12,498.35","12,556.35","12,400.70","12,432.60",3123000,PHARMA NIFTY
14-12-2020,"12,399.75","12,506.90","12,395.55","12,459.90",3925000,PHARMA NIFTY
11-12-2020,"12,460.00","12,493.45","12,277.50","12,366.00",2074000,PHARMA NIFTY
10-12-2020,"12,453.10","12,551.40","12,338.10","12,440.60",2350000,PHARMA NIFTY
09-12-2020,"12,463.55","12,568.95","12,408.05","12,443.90",2898000,PHARMA NIFTY
08-12-2020,"12,588.80","12,621.60","12,327.55","12,407.30",3375000,PHARMA NIFTY
07-12-2020,"12,376.45","12,636.90","12,314.80","12,555.95",5217000,PHARMA NIFTY
04-12-2020,"12,248.55","12,393.55","12,131.90","12,353.60",4553000,PHARMA NIFTY
03-12-2020,"12,151.55","12,232.10","12,083.10","12,206.95",2653000,PHARMA NIFTY
02-12-2020,"12,073.35","12,137.65","11,986.55","12,088.60",3197000,PHARMA NIFTY
01-12-2020,"12,021.00","12,085.95","11,875.60","12,045.15",5137000,PHARMA NIFTY
27-11-2020,"11,840.40","11,976.10","11,792.35","11,839.15",7902000,PHARMA NIFTY
26-11-2020,"11,665.15","11,834.95","11,604.65","11,801.25",2927000,PHARMA NIFTY
25-11-2020,"11,977.75","12,012.45","11,600.75","11,635.20",3807000,PHARMA NIFTY
24-11-2020,"11,808.90","11,912.35","11,680.00","11,880.80",3739000,PHARMA NIFTY
23-11-2020,"11,569.70","11,835.65","11,525.40","11,737.20",4152000,PHARMA NIFTY
20-11-2020,"11,600.85","11,670.10","11,454.80","11,526.75",2692000,PHARMA NIFTY
19-11-2020,"11,581.55","11,741.35","11,539.55","11,566.60",2853000,PHARMA NIFTY
18-11-2020,"11,688.50","11,708.15","11,523.25","11,612.95",2946000,PHARMA NIFTY
17-11-2020,"11,816.60","11,837.30","11,633.05","11,690.80",3966000,PHARMA NIFTY
13-11-2020,"11,640.50","11,744.75","11,619.85","11,726.45",3925000,PHARMA NIFTY
12-11-2020,"11,548.70","11,788.10","11,494.55","11,600.80",6323000,PHARMA NIFTY
11-11-2020,"11,274.05","11,601.70","11,224.40","11,570.35",6126000,PHARMA NIFTY
10-11-2020,"11,670.25","11,673.70","11,136.65","11,168.90",6460000,PHARMA NIFTY
09-11-2020,"11,803.55","11,809.55","11,567.55","11,674.35",5705000,PHARMA NIFTY
06-11-2020,"11,735.50","11,753.45","11,596.70","11,623.35",3310000,PHARMA NIFTY
05-11-2020,"11,677.40","11,721.85","11,595.70","11,704.95",3948000,PHARMA NIFTY
04-11-2020,"11,456.75","11,681.00","11,430.65","11,608.65",7739000,PHARMA NIFTY
03-11-2020,"11,214.60","11,400.85","11,204.05","11,361.00",6553000,PHARMA NIFTY
02-11-2020,"11,256.25","11,281.60","11,096.25","11,175.30",2398000,PHARMA NIFTY
30-10-2020,"11,267.65","11,301.95","11,135.15","11,243.75",2726000,PHARMA NIFTY
29-10-2020,"11,284.10","11,394.75","11,174.10","11,226.00",2753000,PHARMA NIFTY
28-10-2020,"11,531.70","11,625.95","11,295.45","11,325.10",3130000,PHARMA NIFTY
27-10-2020,"11,350.55","11,539.05","11,284.70","11,511.50",3413000,PHARMA NIFTY
26-10-2020,"11,564.50","11,578.75","11,263.80","11,334.20",3628000,PHARMA NIFTY
23-10-2020,"11,573.15","11,681.25","11,473.45","11,503.05",3615000,PHARMA NIFTY
22-10-2020,"11,645.85","11,645.85","11,316.35","11,545.30",4274000,PHARMA NIFTY
21-10-2020,"11,696.30","11,712.55","11,444.35","11,645.70",2932000,PHARMA NIFTY
20-10-2020,"11,626.55","11,746.20","11,551.30","11,644.40",2657000,PHARMA NIFTY
19-10-2020,"11,911.65","11,923.95","11,592.95","11,616.65",2458000,PHARMA NIFTY
16-10-2020,"11,637.45","11,854.70","11,596.80","11,814.10",4094000,PHARMA NIFTY
15-10-2020,"11,891.85","11,932.30","11,571.05","11,637.90",2861000,PHARMA NIFTY
14-10-2020,"11,956.55","12,011.45","11,740.90","11,857.25",3338000,PHARMA NIFTY
13-10-2020,"12,149.65","12,331.05","11,892.50","11,937.10",4867000,PHARMA NIFTY
12-10-2020,"12,067.90","12,184.00","11,987.05","12,154.55",3389000,PHARMA NIFTY
09-10-2020,"12,230.15","12,343.70","12,017.95","12,043.95",5154000,PHARMA NIFTY
08-10-2020,"11,968.80","12,255.70","11,910.90","12,209.20",4703000,PHARMA NIFTY
07-10-2020,"12,009.05","12,119.40","11,880.25","11,915.00",3002000,PHARMA NIFTY
06-10-2020,"12,084.80","12,161.10","11,979.05","12,009.45",3269000,PHARMA NIFTY
05-10-2020,"11,881.25","12,073.40","11,748.95","12,024.00",3554000,PHARMA NIFTY
01-10-2020,"11,869.10","11,893.20","11,710.10","11,822.90",3226000,PHARMA NIFTY
30-09-2020,"11,745.00","12,015.70","11,691.50","11,772.85",5756000,PHARMA NIFTY
29-09-2020,"11,857.00","11,874.10","11,680.90","11,709.50",3706000,PHARMA NIFTY
28-09-2020,"11,724.75","11,842.35","11,528.25","11,796.60",4451000,PHARMA NIFTY
25-09-2020,"11,513.05","11,666.00","11,383.35","11,595.90",4598000,PHARMA NIFTY
24-09-2020,"11,581.10","11,717.45","11,268.90","11,334.60",4209000,PHARMA NIFTY
23-09-2020,"12,032.45","12,052.40","11,608.00","11,685.90",3758000,PHARMA NIFTY
22-09-2020,"11,889.10","11,952.10","11,540.40","11,876.85",5540000,PHARMA NIFTY
21-09-2020,"12,341.75","12,496.70","11,724.00","11,799.55",6257000,PHARMA NIFTY
18-09-2020,"11,958.20","12,528.85","11,926.65","12,320.90",14054000,PHARMA NIFTY
17-09-2020,"11,701.00","11,785.05","11,647.60","11,735.95",4375000,PHARMA NIFTY
16-09-2020,"11,506.75","11,727.70","11,436.30","11,688.55",5157000,PHARMA NIFTY
15-09-2020,"11,269.55","11,604.35","11,263.15","11,450.50",5538000,PHARMA NIFTY
14-09-2020,"11,361.45","11,376.55","11,186.50","11,233.30",2301000,PHARMA NIFTY
11-09-2020,"11,308.30","11,375.90","11,240.30","11,313.30",2403000,PHARMA NIFTY
10-09-2020,"11,366.05","11,402.45","11,233.80","11,303.40",3189000,PHARMA NIFTY
09-09-2020,"11,038.60","11,343.45","11,006.80","11,304.10",4298000,PHARMA NIFTY
08-09-2020,"11,302.55","11,367.20","11,058.60","11,093.20",2685000,PHARMA NIFTY
07-09-2020,"11,343.10","11,415.75","11,150.75","11,269.85",2530000,PHARMA NIFTY
04-09-2020,"11,397.30","11,616.80","11,220.30","11,281.45",4494000,PHARMA NIFTY
03-09-2020,"11,453.35","11,567.15","11,365.15","11,511.85",3403000,PHARMA NIFTY
02-09-2020,"11,370.75","11,467.95","11,259.80","11,404.25",3763000,PHARMA NIFTY
01-09-2020,"11,103.65","11,401.50","11,052.40","11,339.50",5248000,PHARMA NIFTY
31-08-2020,"11,675.70","11,710.15","11,005.90","11,079.80",5205000,PHARMA NIFTY
28-08-2020,"11,658.75","11,697.15","11,572.70","11,622.90",4989000,PHARMA NIFTY
27-08-2020,"11,516.40","11,640.85","11,509.15","11,588.05",3219000,PHARMA NIFTY
26-08-2020,"11,532.55","11,536.15","11,444.50","11,484.55",2280000,PHARMA NIFTY
25-08-2020,"11,649.75","11,674.55","11,485.15","11,500.00",2846000,PHARMA NIFTY
24-08-2020,"11,681.95","11,696.45","11,508.30","11,572.25",2594000,PHARMA NIFTY
21-08-2020,"11,659.75","11,733.95","11,594.05","11,614.90",3237000,PHARMA NIFTY
20-08-2020,"11,520.85","11,650.75","11,503.05","11,540.90",2748000,PHARMA NIFTY
19-08-2020,"11,647.70","11,704.85","11,510.35","11,537.90",3138000,PHARMA NIFTY
18-08-2020,"11,620.75","11,694.20","11,537.40","11,581.70",2831000,PHARMA NIFTY
17-08-2020,"11,731.50","11,751.00","11,547.55","11,595.35",3323000,PHARMA NIFTY
14-08-2020,"11,529.40","11,800.65","11,465.70","11,640.40",7766000,PHARMA NIFTY
13-08-2020,"11,621.50","11,718.90","11,456.50","11,477.95",5004000,PHARMA NIFTY
12-08-2020,"11,766.40","11,766.40","11,536.75","11,590.25",4029000,PHARMA NIFTY
11-08-2020,"12,021.85","12,045.30","11,712.40","11,772.25",4831000,PHARMA NIFTY
10-08-2020,"11,583.60","12,027.95","11,582.45","11,941.40",12210000,PHARMA NIFTY
07-08-2020,"11,410.15","11,468.00","11,283.60","11,333.00",4986000,PHARMA NIFTY
06-08-2020,"11,325.90","11,478.50","11,265.00","11,403.65",4971000,PHARMA NIFTY
05-08-2020,"11,397.70","11,413.85","11,239.05","11,263.75",5116000,PHARMA NIFTY
04-08-2020,"11,179.50","11,337.70","11,056.95","11,316.95",4361000,PHARMA NIFTY
03-08-2020,"11,176.30","11,389.95","11,090.65","11,128.40",7129000,PHARMA NIFTY
31-07-2020,"10,801.05","11,194.45","10,780.45","11,148.90",10724000,PHARMA NIFTY
30-07-2020,"10,505.30","10,788.30","10,493.55","10,766.05",5315000,PHARMA NIFTY
29-07-2020,"10,176.40","10,469.10","10,166.10","10,441.15",3507000,PHARMA NIFTY
28-07-2020,"10,065.45","10,168.55","10,033.30","10,128.05",2357000,PHARMA NIFTY
27-07-2020,"10,247.40","10,265.55","9,994.80","10,062.05",2586000,PHARMA NIFTY
24-07-2020,"10,382.35","10,476.00","10,192.20","10,237.95",4664000,PHARMA NIFTY
23-07-2020,"10,237.95","10,335.30","10,207.75","10,322.15",2701000,PHARMA NIFTY
22-07-2020,"10,199.75","10,355.50","10,110.05","10,175.20",3789000,PHARMA NIFTY
21-07-2020,"10,355.85","10,381.30","10,133.25","10,153.80",2525000,PHARMA NIFTY
20-07-2020,"10,495.15","10,495.15","10,283.25","10,304.60",3848000,PHARMA NIFTY
17-07-2020,"10,394.80","10,497.15","10,347.05","10,472.15",4721000,PHARMA NIFTY
16-07-2020,"10,234.85","10,398.50","10,166.75","10,382.30",4453000,PHARMA NIFTY
15-07-2020,"10,192.30","10,261.20","10,157.30","10,210.75",2762000,PHARMA NIFTY
14-07-2020,"10,132.60","10,203.55","10,105.30","10,155.05",4986000,PHARMA NIFTY
13-07-2020,"10,171.85","10,185.35","10,065.95","10,106.60",3939000,PHARMA NIFTY
10-07-2020,"9,998.55","10,161.15","9,982.55","10,072.25",4047000,PHARMA NIFTY
09-07-2020,"10,000.90","10,039.70","9,955.35","9,987.55",2368000,PHARMA NIFTY
08-07-2020,"9,920.85","10,035.85","9,909.95","9,948.50",3190000,PHARMA NIFTY
07-07-2020,"9,924.70","10,000.95","9,866.95","9,878.00",2733000,PHARMA NIFTY
06-07-2020,"10,002.25","10,012.95","9,852.30","9,901.25",2703000,PHARMA NIFTY
03-07-2020,"10,020.00","10,046.10","9,927.60","9,963.40",2787000,PHARMA NIFTY
02-07-2020,"9,845.35","9,976.15","9,832.65","9,943.65",2884000,PHARMA NIFTY
01-07-2020,"10,004.65","10,006.60","9,844.50","9,882.85",2309000,PHARMA NIFTY
30-06-2020,"10,189.45","10,198.40","9,956.15","9,985.15",2588000,PHARMA NIFTY
29-06-2020,"10,132.75","10,264.90","10,115.30","10,135.90",2642000,PHARMA NIFTY
26-06-2020,"10,239.10","10,285.20","10,100.25","10,137.85",4187000,PHARMA NIFTY
25-06-2020,"10,075.55","10,239.60","10,040.60","10,193.15",5020000,PHARMA NIFTY
24-06-2020,"10,393.35","10,404.35","10,088.60","10,110.50",5707000,PHARMA NIFTY
23-06-2020,"10,300.10","10,385.20","10,217.90","10,360.80",10652000,PHARMA NIFTY
22-06-2020,"10,223.05","10,291.45","10,102.30","10,218.35",14757000,PHARMA NIFTY
19-06-2020,"10,022.90","10,098.85","9,982.45","10,002.15",4079000,PHARMA NIFTY
18-06-2020,"9,991.75","10,050.20","9,953.05","9,975.30",2862000,PHARMA NIFTY
17-06-2020,"9,956.70","10,020.25","9,915.20","9,977.20",3599000,PHARMA NIFTY
16-06-2020,"10,063.25","10,092.35","9,800.05","9,926.40",3689000,PHARMA NIFTY
15-06-2020,"10,020.75","10,171.80","9,894.70","9,989.05",4452000,PHARMA NIFTY
12-06-2020,"9,690.90","9,997.50","9,687.95","9,982.80",4429000,PHARMA NIFTY
11-06-2020,"10,097.85","10,177.35","9,893.80","9,933.40",4657000,PHARMA NIFTY
10-06-2020,"10,159.10","10,237.05","10,070.80","10,149.25",4425000,PHARMA NIFTY
09-06-2020,"9,950.50","10,227.90","9,948.75","10,122.05",6954000,PHARMA NIFTY
08-06-2020,"10,158.85","10,158.85","9,883.70","9,939.10",3982000,PHARMA NIFTY
05-06-2020,"10,161.40","10,234.80","10,061.95","10,081.30",5722000,PHARMA NIFTY
04-06-2020,"9,880.85","10,114.10","9,869.60","10,077.85",7634000,PHARMA NIFTY
03-06-2020,"9,914.80","9,980.85","9,835.05","9,864.05",3756000,PHARMA NIFTY
02-06-2020,"9,869.65","10,047.30","9,814.45","9,833.60",6522000,PHARMA NIFTY
01-06-2020,"9,844.20","9,872.40","9,677.95","9,802.10",7507000,PHARMA NIFTY
29-05-2020,"9,459.25","9,812.90","9,432.60","9,768.60",10596000,PHARMA NIFTY
28-05-2020,"9,488.95","9,507.55","9,362.05","9,464.50",3932000,PHARMA NIFTY
27-05-2020,"9,528.75","9,537.80","9,416.80","9,463.70",4388000,PHARMA NIFTY
26-05-2020,"9,624.30","9,679.85","9,454.75","9,483.50",4868000,PHARMA NIFTY
22-05-2020,"9,502.30","9,619.60","9,427.20","9,600.65",4996000,PHARMA NIFTY
21-05-2020,"9,475.20","9,549.40","9,436.05","9,520.55",5682000,PHARMA NIFTY
20-05-2020,"9,098.70","9,495.50","9,074.60","9,456.80",5445000,PHARMA NIFTY
19-05-2020,"9,149.45","9,231.50","9,044.05","9,084.60",4541000,PHARMA NIFTY
18-05-2020,"9,097.60","9,201.45","8,999.85","9,092.65",6151000,PHARMA NIFTY
15-05-2020,"9,177.35","9,211.00","9,065.65","9,093.00",7064000,PHARMA NIFTY
14-05-2020,"9,146.10","9,279.65","9,103.80","9,172.20",6024000,PHARMA NIFTY
13-05-2020,"9,447.95","9,447.95","9,131.15","9,147.75",4676000,PHARMA NIFTY
12-05-2020,"9,291.10","9,368.05","9,142.80","9,246.65",5485000,PHARMA NIFTY
11-05-2020,"9,413.25","9,416.50","9,281.70","9,307.30",4729000,PHARMA NIFTY
08-05-2020,"9,275.90","9,385.60","9,230.35","9,343.35",4425000,PHARMA NIFTY
07-05-2020,"9,283.20","9,373.55","9,128.95","9,148.10",4201000,PHARMA NIFTY
06-05-2020,"9,229.85","9,289.90","9,128.05","9,227.15",5017000,PHARMA NIFTY
05-05-2020,"9,493.70","9,503.75","9,157.35","9,181.50",5202000,PHARMA NIFTY
04-05-2020,"9,181.60","9,507.45","9,140.15","9,364.60",8711000,PHARMA NIFTY
30-04-2020,"9,522.55","9,556.50","9,253.90","9,327.10",6864000,PHARMA NIFTY
29-04-2020,"9,453.30","9,498.15","9,339.75","9,385.45",4721000,PHARMA NIFTY
28-04-2020,"9,699.25","9,701.00","9,352.00","9,386.20",5149000,PHARMA NIFTY
27-04-2020,"9,590.50","9,753.50","9,557.40","9,602.05",7579000,PHARMA NIFTY
24-04-2020,"9,358.40","9,638.70","9,305.60","9,518.45",10441000,PHARMA NIFTY
23-04-2020,"9,400.15","9,580.85","9,358.35","9,388.90",7599000,PHARMA NIFTY
22-04-2020,"9,369.40","9,513.00","9,305.75","9,377.00",7925000,PHARMA NIFTY
21-04-2020,"9,031.85","9,561.35","8,999.95","9,381.65",12552000,PHARMA NIFTY
20-04-2020,"9,176.70","9,212.55","9,004.75","9,149.20",6191000,PHARMA NIFTY
17-04-2020,"9,429.50","9,454.10","9,066.10","9,157.75",7042000,PHARMA NIFTY
16-04-2020,"9,040.90","9,251.05","8,989.80","9,199.30",7419000,PHARMA NIFTY
15-04-2020,"9,265.40","9,382.15","8,889.20","9,038.80",11526000,PHARMA NIFTY
13-04-2020,"9,000.25","9,229.60","8,852.00","9,044.35",12165000,PHARMA NIFTY
09-04-2020,"8,739.50","9,032.40","8,706.40","8,800.45",12194000,PHARMA NIFTY
08-04-2020,"8,122.90","8,564.85","8,056.30","8,412.20",12731000,PHARMA NIFTY
07-04-2020,"7,729.25","8,159.75","7,569.85","8,124.85",10393000,PHARMA NIFTY
03-04-2020,"7,019.85","7,452.80","6,956.20","7,361.60",9011000,PHARMA NIFTY
01-04-2020,"7,206.20","7,208.25","6,991.60","7,026.70",3188000,PHARMA NIFTY
31-03-2020,"7,074.20","7,224.35","6,951.40","7,176.50",3902000,PHARMA NIFTY
30-03-2020,"6,708.70","6,970.50","6,608.80","6,896.00",3819000,PHARMA NIFTY
27-03-2020,"6,924.60","7,058.80","6,697.95","6,813.05",4090000,PHARMA NIFTY
26-03-2020,"6,845.25","6,963.25","6,743.05","6,775.00",4352000,PHARMA NIFTY
25-03-2020,"6,539.60","6,746.30","6,538.55","6,695.55",3077000,PHARMA NIFTY
24-03-2020,"6,589.45","6,828.30","6,532.65","6,611.05",3438000,PHARMA NIFTY
23-03-2020,"6,518.00","6,850.55","6,380.10","6,432.30",3328000,PHARMA NIFTY
20-03-2020,"6,740.25","7,088.15","6,728.75","6,951.90",5010000,PHARMA NIFTY
19-03-2020,"6,489.50","6,871.40","6,332.00","6,655.50",3570000,PHARMA NIFTY
18-03-2020,"7,135.05","7,145.40","6,666.85","6,705.75",4495000,PHARMA NIFTY
17-03-2020,"7,014.50","7,289.65","6,927.05","6,979.10",4095000,PHARMA NIFTY
16-03-2020,"7,075.35","7,406.05","6,909.65","6,959.35",4725000,PHARMA NIFTY
13-03-2020,"6,558.25","7,469.70","6,242.85","7,268.00",5171000,PHARMA NIFTY
12-03-2020,"7,408.40","7,423.95","6,868.70","6,942.55",5233000,PHARMA NIFTY
11-03-2020,"7,754.75","7,779.10","7,596.35","7,623.05",3650000,PHARMA NIFTY
09-03-2020,"7,921.25","7,999.30","7,698.25","7,756.45",3346000,PHARMA NIFTY
06-03-2020,"7,863.10","8,057.95","7,860.60","8,018.30",2782000,PHARMA NIFTY
05-03-2020,"8,125.90","8,281.70","8,122.60","8,146.00",4082000,PHARMA NIFTY
04-03-2020,"7,970.00","8,131.85","7,840.85","8,086.55",5796000,PHARMA NIFTY
03-03-2020,"7,606.80","7,966.15","7,603.15","7,920.60",4121000,PHARMA NIFTY
02-03-2020,"7,675.55","7,768.00","7,463.05","7,535.10",2889000,PHARMA NIFTY
28-02-2020,"7,751.45","7,786.60","7,559.00","7,576.75",3518000,PHARMA NIFTY
27-02-2020,"7,824.50","7,903.55","7,740.95","7,885.15",4052000,PHARMA NIFTY
26-02-2020,"7,886.35","7,931.70","7,813.95","7,839.20",4445000,PHARMA NIFTY
25-02-2020,"8,153.85","8,153.85","7,898.35","7,938.45",3987000,PHARMA NIFTY
24-02-2020,"8,275.95","8,281.95","8,086.65","8,115.55",5049000,PHARMA NIFTY
20-02-2020,"8,401.55","8,473.80","8,348.75","8,364.35",3697000,PHARMA NIFTY
19-02-2020,"8,277.40","8,390.40","8,276.15","8,378.65",4559000,PHARMA NIFTY
18-02-2020,"8,190.85","8,213.00","8,068.20","8,198.30",2260000,PHARMA NIFTY
17-02-2020,"8,342.60","8,377.35","8,193.60","8,204.85",2857000,PHARMA NIFTY
14-02-2020,"8,349.90","8,384.10","8,294.20","8,331.70",1866000,PHARMA NIFTY
13-02-2020,"8,292.00","8,351.55","8,246.95","8,335.70",2084000,PHARMA NIFTY
12-02-2020,"8,341.70","8,375.00","8,238.95","8,265.05",2281000,PHARMA NIFTY
11-02-2020,"8,303.30","8,359.50","8,280.95","8,324.65",2337000,PHARMA NIFTY
10-02-2020,"8,340.15","8,371.20","8,235.00","8,261.25",2610000,PHARMA NIFTY
07-02-2020,"8,243.05","8,363.30","8,180.05","8,341.85",5330000,PHARMA NIFTY
06-02-2020,"8,194.00","8,281.25","8,176.60","8,227.90",4312000,PHARMA NIFTY
05-02-2020,"8,151.20","8,185.00","8,091.60","8,125.60",2512000,PHARMA NIFTY
04-02-2020,"8,002.65","8,166.80","7,967.80","8,122.40",3593000,PHARMA NIFTY
03-02-2020,"8,020.95","8,122.00","7,944.90","7,967.55",2128000,PHARMA NIFTY
01-02-2020,"8,126.55","8,209.70","7,976.15","8,013.75",-,PHARMA NIFTY
31-01-2020,"8,256.20","8,299.35","8,122.95","8,138.60",1990000,PHARMA NIFTY
30-01-2020,"8,426.25","8,438.20","8,207.60","8,237.05",3030000,PHARMA NIFTY
29-01-2020,"8,446.20","8,492.45","8,361.25","8,412.80",2211000,PHARMA NIFTY
28-01-2020,"8,427.80","8,513.15","8,395.65","8,420.25",2789000,PHARMA NIFTY
27-01-2020,"8,270.05","8,471.80","8,240.10","8,416.35",3145000,PHARMA NIFTY
24-01-2020,"8,291.75","8,349.25","8,273.95","8,294.05",2217000,PHARMA NIFTY
23-01-2020,"8,245.95","8,322.45","8,208.55","8,300.20",1986000,PHARMA NIFTY
22-01-2020,"8,295.00","8,372.30","8,245.45","8,256.65",2505000,PHARMA NIFTY
21-01-2020,"8,249.15","8,313.45","8,214.55","8,274.20",1565000,PHARMA NIFTY
20-01-2020,"8,353.70","8,375.20","8,251.00","8,269.35",1824000,PHARMA NIFTY
17-01-2020,"8,208.30","8,371.60","8,200.00","8,345.30",2502000,PHARMA NIFTY
16-01-2020,"8,188.05","8,223.85","8,175.35","8,203.10",2030000,PHARMA NIFTY
15-01-2020,"8,135.75","8,178.85","8,080.35","8,166.20",1969000,PHARMA NIFTY
14-01-2020,"8,104.15","8,136.40","8,081.30","8,117.00",1719000,PHARMA NIFTY
13-01-2020,"8,082.30","8,141.30","8,042.65","8,078.45",1532000,PHARMA NIFTY
10-01-2020,"8,048.55","8,171.20","8,044.35","8,058.50",1591000,PHARMA NIFTY
09-01-2020,"8,057.80","8,090.95","8,015.15","8,033.15",1399000,PHARMA NIFTY
08-01-2020,"7,975.70","8,041.60","7,960.05","7,996.15",1277000,PHARMA NIFTY
07-01-2020,"8,014.10","8,087.65","7,973.95","8,036.50",2794000,PHARMA NIFTY
06-01-2020,"8,076.85","8,085.50","7,943.15","7,987.35",1752000,PHARMA NIFTY
03-01-2020,"8,053.00","8,189.80","8,026.30","8,111.95",2622000,PHARMA NIFTY
02-01-2020,"8,056.75","8,102.40","8,027.15","8,053.95",1295000,PHARMA NIFTY
01-01-2020,"8,060.30","8,076.65","8,018.95","8,047.10",890000,PHARMA NIFTY
31-12-2019,"8,082.20","8,121.45","8,028.55","8,040.15",1225000,PHARMA NIFTY
